date,GDP_mp,GVA_bp,indir_net_tax,C,C_np,G,I_gcf,I_inven,I_acq,dom_DEM,EX,IM,I_tot,invtry_RAT,u_RATE,prod_IDX,wage_IDX,cpi_IDX,dcpi_IDX,cpi_IDX_imf,fcpi_WIDX,IMcpi_IDX,ecpi_IDX,i_FOR,i_UK,i_g5y,er_IDX,Y_star,Y_GAP,u_STAR,u_GAP,cpi_INFL_imf,dcpi_INFL,dcpi_DEV,r_UK,i5y_SPR,IMcpi_INFL,IMcpi_INFL_adj,ecpi_INFL,NX_ratio,dNX,dNX_lag1,i_STAR,i_GAP,r_GAP,i_DIFFL,di_DIFFL,rer,drer,prod_GAP,wage_GAP,IMcpi_GAP,ecpi_GAP,i5y_GAP,zlb,bpu1,bpu2,bpu3,bpu4,bpy,bpp,bpr
2007-01-01,13.251363268265877,13.143805835912662,10.96714601194071,12.745978316175949,9.382695764458287,11.647132879040754,11.49901921979566,5300,1143,13.262579129835604,11.9634659093027,12.008688211059173,11.562305931067666,0.009317125051639726,5.5,4.52264573328559,4.628886712605407,4.394449154672439,4.272247328266407,4.516054944687448,4.534881366561588,4.136765278106052,4.443934130303205,4.5294,5.2227,5.1255,4.651331182637926,13.130222459635002,1.358337627766111,5.649249986143088,-0.14924998614308793,2.7466370986791944,2.0202707317519497,-0.2297292682480503,5.45242926824805,-0.09719999999999995,-2.9899945695674113,0.8893723357191594,24.294617861038947,-0.045222301756473016,-1.1696622689003178,-0.9801010588363468,4.154777323177908,1.0679226768220917,1.297651945070142,0.6932999999999998,0.1945333333333341,4.632504760763786,0.43766318952149774,0.607037933543636,0.12638841774745108,-5.829391379018662,11.968350910126823,-0.32867459857087444,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2007-04-01,13.260722597293713,13.15399769417759,10.968853247410602,12.757082940769225,9.372544251851037,11.645548945567331,11.537549782545621,2428,-53,13.262919786715734,11.996603916176747,12.007310682833637,11.560457695415545,0.0042285360000278655,5.4,4.528439782859287,4.635699391022914,4.404277243608702,4.273499676582873,4.526513608000984,4.549028144278599,4.147885329150131,4.407063594494878,4.6947333333333345,5.3975,5.4635,4.646611508685053,13.132698600207094,2.129909397049637,5.774774425010472,-0.3747744250104712,2.5122877209746264,2.0202707317519497,-0.2297292682480503,5.62722926824805,0.06599999999999984,-2.0329081638425173,0.8926688451137467,9.860197680453986,-0.010706766656889855,3.451553509958316,-1.1696622689003178,4.03314473127468,1.3643552687253202,1.5940845369733705,0.7027666666666654,0.009466666666665624,4.624096972407439,-0.8407788356347368,0.987509613980704,0.5931431517976291,-5.063753069484106,-2.3224941510607278,-0.20950283841034423,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2007-07-01,13.270102116030516,13.162560536755741,10.985716361953713,12.776690544808503,9.389406636049465,11.653982220886329,11.508435399697364,-1836,1435,13.281631227867061,11.998679404307195,12.043459593955996,11.504399219625775,-0.003167674536969143,5.3,4.5350018015125775,4.646312129319266,4.403054001865957,4.2784934447633605,4.526913688022324,4.553164919304991,4.14946386144318,4.365524076053554,4.797,5.7383,5.3637,4.647833045076973,13.134753138927154,2.780739782858796,5.908583614510725,-0.6085836145107257,1.9386713800190414,2.0202707317519497,-0.2297292682480503,5.96802926824805,-0.37460000000000004,-1.7201362358546746,0.8927738628301913,0.49059787688543466,-0.04478018964880093,-3.4073422991911073,3.451553509958316,3.8886486620081184,1.849651337991881,2.0793806062399316,0.9413,0.2385333333333346,4.6215818137943065,-0.2515158613132229,1.470228215639277,1.4776381475870797,-4.937664600856861,-11.478165169380738,-0.7037265366142492,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2007-10-01,13.27851890332679,13.170311282211001,11.000131238109393,12.775361498161283,9.377802065863113,11.644856828230198,11.580294351841037,-6093,-659,13.278609574386786,12.034815650089113,12.03636322038698,11.515093113920798,-0.010424222930895255,5.2,4.542774347748056,4.6434288981051814,4.414009680526933,4.284700789337694,4.536467900827136,4.564372955856632,4.177459468932607,4.365524076053554,4.599,5.6875,4.792,4.620559165888027,13.136396735700782,3.3914546510218844,6.050104764771695,-0.8501047647716947,2.2436838635825573,2.0202707317519497,-0.2297292682480503,5.91722926824805,-0.8955000000000002,2.327490635448992,0.904102581300837,-5.706778076787877,-0.0015475702978662298,4.32326193509347,-3.4073422991911073,3.7213256819743292,1.9661743180256708,2.195903586273721,1.0884999999999998,0.14719999999999978,4.592654110858531,-2.8927702935775734,2.0992488168401944,1.0516135462361031,-1.064494024045659,-17.41076072488401,-1.2877726989226914,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2008-01-01,13.282251850282584,13.175676630301345,10.989115913645943,12.780039251831429,9.370416319822818,11.661285123440093,11.52944820952289,-4672,505,13.283493643154761,12.033212191025715,12.03875398041414,11.487597400523084,-0.007963319640696109,5.2,4.5355508968303475,4.646312129319266,4.417928545403755,4.30580411179525,4.5412109927231485,4.576557034069315,4.216562194946349,4.445441289593777,3.9857999999999993,5.3548,4.275,4.563018140675635,13.137657430057226,3.8019200244117544,6.198384721162168,-0.9983847211621676,2.5156048035700707,3.3556783528842615,1.1056783528842615,4.2491216471157385,-1.0797999999999996,7.979691684029699,0.9240730728986348,0.1507159290571991,-0.005541789388425755,-0.39942190905595254,4.32326193509347,3.532368389855696,1.8224316101443039,0.7167532572600424,1.3690000000000007,0.28050000000000086,4.527672099329469,-6.49820115290618,1.2527992794725578,1.2417320978116293,4.436026463324616,-11.24996290764626,-1.5442285019903719,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2008-04-01,13.276869993878622,13.17187518588776,10.969163340957973,12.765748431665669,9.39623885726048,11.655353415602505,11.545121563186544,-281,-216,13.277234940190162,12.034263637752757,12.03610249509515,11.54029741176608,-4.815428564573869e-4,5.4,4.542801954118986,4.641502115235482,4.437902745228859,4.307056460111716,4.559574470261873,4.592561270758539,4.255612709818223,4.512424110152704,3.707466666666667,5.0278,4.7415,4.533141281843125,13.138584458117302,3.3290727770458273,6.351939013572941,-0.9519390135729406,3.3060862260888335,3.3556783528842615,1.1056783528842615,3.9221216471157385,-0.2862999999999998,10.772738066809229,0.9387778684206237,10.53605156578259,-0.0018388573423937515,0.37029320460320037,-0.39942190905595254,3.3241982432833366,1.7036017567166635,0.597923403832402,1.3203333333333331,-0.048666666666667524,4.500154481346458,-2.7517617983011,1.8754984444057254,0.7017853274494945,7.111381895354707,-0.5242465205513303,-0.8305762645351787,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2008-07-01,13.260316728742517,13.155745927755452,10.948628738516264,12.749068222620393,9.42027709580311,11.673018454253116,11.494741127536377,-858,-1304,13.25298453941275,12.038281016220537,12.011109519748183,11.472478400155046,-0.0014948750873317177,5.9,4.526026337507175,4.634728988229636,4.450308142086396,4.312050228292203,4.570739167562354,4.597963948860644,4.286341384539473,4.60002216947069,3.8032,5,4.6827,4.517995522940746,13.139250818001974,1.649510975347754,6.508659181444076,-0.608659181444076,4.382547954002991,3.3556783528842615,1.1056783528842615,3.8943216471157385,-0.31730000000000036,13.687752309629353,0.9487263461805093,23.449809341713568,0.02717149647235395,2.9010353814747702,0.37029320460320037,3.100375719644686,1.8996242803553138,0.7939459274710523,1.1968,-0.12353333333333305,4.4907707416424545,-0.9383739704003524,0.11401340632636757,0.003772687909410835,9.951136158525763,12.772553697297596,-0.9468331624612638,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2008-10-01,13.238929673132816,13.134313687163745,10.927627700184981,12.722789879625747,9.439227397917458,11.68321661238021,11.472478400155046,-2768,241,13.229199603665451,11.989588123584667,11.954304542926062,11.445812967328893,-0.004926879974938414,6.4,4.510645182781676,4.639571612705423,4.451537149941837,4.3182575728665364,4.572651579696178,4.584800934167878,4.279440045898781,4.690039775909246,2.5548333333333333,3.3672,3.5671,4.430444110355967,13.13975031453707,-0.5436627373324866,6.665841802332162,-0.2658418023321618,3.618367886904217,3.3556783528842615,1.1056783528842615,2.2615216471157384,0.19989999999999997,10.198057696617369,0.965916720605002,32.45156998556915,0.035283580658605374,0.8112084186251423,2.9010353814747702,2.8655260474251696,0.5016739525748305,-0.604004400309431,0.8123666666666667,-0.3844333333333334,4.418294755884268,-7.247598575818692,-1.4939291372506083,0.504128218909803,6.432609283919854,22.205930881266433,-0.5174972615074352,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2009-01-01,13.21849322119233,13.114522719625167,10.900897335695076,12.717898768629748,9.45469731968959,11.677244273713113,11.416359496993897,-7604,1402,13.212037705590024,11.93602745815421,11.914824221198785,11.345606799854195,-0.013814126961346242,7.1,4.507949254658442,4.640537329825382,4.447541241788411,4.326006819112769,4.5703562458651605,4.5800037080751,4.286341384539473,4.67339254247609,1.6292333333333333,1.0714,2.5921,4.355381022470684,13.140187061992007,-2.566434236683985,6.820403041805388,0.27959695819461117,2.9145253142011995,2.0202707317519497,-0.2297292682480503,1.3011292682480502,1.5207,6.97791895931239,0.9841484275256251,22.795125288231244,0.021203236955425808,-1.4080343703179565,0.8112084186251423,2.6254617202854043,-1.5540617202854046,-1.3243324520373543,-0.5578333333333334,-1.3702,4.345733560260744,-7.256119562352392,-1.8237108542704008,0.6521312781236112,3.2278432899317755,13.027606382823082,0.7162251433140352,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2009-04-01,13.215596856903948,13.110499276460825,10.908795980727936,12.715771634881886,9.47378098005493,11.675129344845082,11.378456490095658,-7752,533,13.210974806960177,11.930352081477636,11.916428649764851,11.292266324948939,-0.014123846015096773,7.8,4.507662198247293,4.641502115235482,4.458574781935232,4.3272591674292356,4.579506138141494,4.587037023043228,4.264087336809195,4.621720531931769,1.2925666666666666,0.5,2.7139,4.398406745168732,13.140661776744098,-3.016250028327382,6.96909291430546,0.8309070856945405,1.9931667879621529,2.0202707317519497,-0.2297292682480503,0.7297292682480503,2.2139,0.8474626990971679,0.9694618037526713,10.929642177906462,0.013923431712784762,-0.7279805242641046,-1.4080343703179565,2.3863087781063825,-1.8863087781063825,-1.6565795098583322,-0.7925666666666666,-0.23473333333333324,4.390875860266997,4.514230000625297,-1.906491667580442,0.8336095914301261,-2.849278316002468,1.6707979839594655,1.326851192779324,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2009-07-01,13.216836843625089,13.11152080862526,10.912083955194309,12.717865801086292,9.507254695741542,11.684497788540147,11.38481932899077,-8530,773,13.219647970407832,11.9289809630764,11.942439075835532,11.292515673527074,-0.01552207300651454,7.8,4.514013609599974,4.635699391022914,4.465095528052018,4.332252935609723,4.583672021840933,4.588338373115751,4.257030144499196,4.617925460963217,1.2509,0.5,2.8839,4.417959496840758,13.141259134956677,-2.973832633141635,7.108836182373,0.6911638176269996,1.293285427857871,2.0202707317519497,-0.2297292682480503,0.7297292682480503,2.3839,-2.9311240040277298,0.9635738280406054,1.7903291492527451,-0.01345811275913178,-2.738154447191654,-0.7279805242641046,2.1532219721939247,-1.6532219721939245,-1.4234927039458742,-0.7508999999999999,0.04166666666666674,4.41329314556594,2.241728529894349,-1.3216965865519121,0.3697279467820575,-6.544828949885223,-6.9533772208704825,1.4220503869500272,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2009-10-01,13.220164996449341,13.115679087229074,10.90744111582406,12.725981888029207,9.51296031679217,11.691473243344609,11.369747695293901,-5121,-322,13.219196034016084,11.969603197545545,11.967002943665705,11.304879863843016,-0.009287740400310497,7.8,4.517777888229925,4.635699391022914,4.4723509206892755,4.338460280184056,4.588573068409051,4.592977325378418,4.26689632742025,4.620457107884997,1.2575666666666667,0.5,2.7161,4.386872375086844,13.142044961230395,-2.6365874001321385,7.237076925477171,0.5629230745228281,1.5921488712873355,2.0202707317519497,-0.2297292682480503,0.7297292682480503,2.2161,-1.2543718478530863,0.9726511196569245,-6.958266802424884,0.0026002538798408636,1.6058366638972643,-2.738154447191654,1.9301771108675143,-1.4301771108675143,-1.200447842619464,-0.7575666666666667,-0.006666666666666821,4.382468118117477,-3.082502744846316,-0.9930787170942944,0.5148113009416453,-4.761819006562773,-15.205507885305714,1.189662943892278,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2010-01-01,13.228527170348553,13.12499989872546,10.905900933264697,12.724664037511172,9.511777409660299,11.677982171585912,11.407642724065646,-2406,-480,13.230268452922054,11.969957829934799,11.977508177561482,11.375053235961534,-0.004327322563587901,8,4.528352474939779,4.635699391022914,4.479761901882115,4.339092058661425,4.593450211822568,4.597475357807957,4.289088639014612,4.617925460963217,1.2609,0.5,2.8938,4.37725778174875,13.143066493711954,-1.8066594986495057,7.351691200473125,0.6483087995268755,2.3093965957407647,1.3085239548655814,-0.9414760451344186,1.4414760451344186,2.3938,0.2747254475139016,0.9798574479433757,-5.546708151287216,-0.007550347626683163,-1.0150601506524026,1.6058366638972643,1.720116738714011,-1.220116738714011,-0.2786406935795924,-0.7608999999999999,-0.0033333333333331883,4.373232635763362,-0.9235482354115199,0.018739024169028687,0.6856577259242236,-3.105631385104118,-13.336946271687932,1.314540300180328,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2010-04-01,13.239885045573873,13.137037188504788,10.910094195408213,12.752478710847202,9.514953305087944,11.68059013242055,11.384387299697012,-1128,-745,13.242375038939295,11.998267113100695,12.007487551466447,11.362858103705607,-0.002005857530768041,7.9,4.531905414242136,4.629862798578463,4.492557510954941,4.340344406977891,4.604615195686176,4.6050396495399095,4.30406509320417,4.597438188704765,1.2642333333333333,0.5,2.5396,4.380752072764831,13.1443544918768,-0.731730337201232,7.450906891137614,0.4490931088623862,2.5109057544681512,1.3085239548655814,-0.9414760451344186,1.4414760451344186,2.0396,3.997775639497547,0.9824945629684401,-2.428234322700362,-0.009220438365751704,-0.16700907390685416,-1.0150601506524026,1.5250895396260284,-1.0250895396260284,-0.08361349449160982,-0.7642333333333333,-0.0033333333333334103,4.380327618911098,0.7094983147736045,0.33081476580934616,0.29535671349369996,0.7659286298324186,-9.812218151135887,0.9200903530485194,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2010-07-01,13.245746702127002,13.142714873652226,10.917830156883532,12.754604374471196,9.522153924002891,11.683587647995452,11.415323661400773,-989,346,13.254231637790818,12.00882220543161,12.038257362137841,11.408209186191696,-0.0017484031899077006,7.8,4.53240909707012,4.633757642840004,4.495481800073459,4.3453381751583775,4.606833311198198,4.604959716912023,4.298645025734831,4.594847513680673,1.2659,0.5,2.0181,4.4038346028704565,13.145928423578514,-0.3213549926288448,7.5333570742471085,0.2666429257528913,2.3161289357265247,1.3085239548654926,-0.9414760451345074,1.4414760451345074,1.5181,4.161488123563473,0.9761140945059421,-2.307794728254464,-0.029435156706231425,-2.021471834047972,-0.16700907390685416,1.3463816245344036,-0.8463816245344036,0.09509442060010387,-0.7659,-0.0016666666666667052,4.405708197156632,2.53805782455343,0.3406295665604308,0.8970313788246521,1.1020984112453946,-9.339223689572417,0.3708994120435516,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2010-10-01,13.246252179318828,13.142934336908688,10.921233183065615,12.75253371690512,9.508888197738269,11.685339773316288,11.435720394061256,-2502,364,13.252996825039531,12.026359683392768,12.048664164827604,11.4123534660442,-0.0044209242947636255,7.9,4.528456574643497,4.629862798578463,4.505556090950711,4.351545519732712,4.615656897856713,4.613118788982923,4.316153890523174,4.610291836108146,1.3125666666666667,0.5,2.0285,4.385726033452359,13.14780318335607,-0.4868846447381864,7.597955509771092,0.3020444902289088,2.7083829447661856,1.3085239548655814,-0.9414760451344186,1.4414760451344186,1.5285000000000002,4.925756310292417,0.9841366874267751,-1.016527177685056,-0.022304481434836987,0.7130675271394438,-2.021471834047972,1.1846384234077962,-0.6846384234077962,0.2568376217266224,-0.8125666666666667,-0.046666666666666634,4.3882641423261495,-1.7444054830482614,-0.09247624540866656,0.7347048011941933,2.064820641854992,-7.745918814721548,0.36557873024153364,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2011-01-01,13.24789057173065,13.143786260005124,10.929815845619073,12.74259233148796,9.490393417263473,11.688759355628628,11.400406052113922,-67,-2778,13.233913696641062,12.074755941528492,12.028111568013182,11.368049970645048,-1.1819225823067954e-4,7.8,4.528858528039639,4.6210435351443815,4.5201205199519725,4.3644098666457145,4.628386656952958,4.6234082957532685,4.341204640153626,4.65157349508145,1.3592333333333333,0.5,2.6037,4.392214561061372,13.149991657279736,-0.6205397274612005,7.643782609507669,0.1562173904923303,3.4936445130389515,2.531780798428951,0.2817807984289509,0.21821920157104913,2.1037,5.2116001139014045,0.9883862866445625,3.364803411823214,0.04664437351530992,6.894885495014691,0.7130675271394438,1.039976377699486,-0.5399763776994859,-0.8217571761284368,-0.8592333333333333,-0.046666666666666634,4.397192922261061,0.8928779934911368,-0.08761224964696211,0.09047887322893232,2.5764756965105717,-3.104049546950277,0.9362077485859932,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2011-04-01,13.247410631290515,13.143780387158133,10.925020793105562,12.73715079537271,9.526537012326164,11.674380829082798,11.393770238290212,5005,453,13.247315321586855,12.054615833979375,12.053533167020687,11.453440818135336,0.00883337657363824,7.9,4.539584732795529,4.6141299273595635,4.535398439832,4.365662214962181,4.641313228330819,4.637794879408785,4.364371699435161,4.6601153407944125,1.5142333333333333,0.5,2.307,4.374956701489517,13.152503688390752,-0.8723301232619468,7.6701075630613005,0.2298924369387001,3.6698032644643774,2.531780798428951,0.2817807984289509,0.21821920157104913,1.807,6.030660623099049,0.9975805470141561,6.267715208964741,0.0010826669586876392,-4.556170655662228,6.894885495014691,0.9120840298481171,-0.4120840298481171,-0.693864828277068,-1.0142333333333333,-0.15500000000000003,4.37847505041155,-1.871787184951046,0.9520792179105391,-0.3575231558188138,3.648774611651878,0.03176237851263419,0.6450374213140666,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2011-07-01,13.249147558706609,13.146825719582065,10.91490662950186,12.738919022965431,9.523178364309082,11.67242183112224,11.415169296172337,672,1547,13.244602248841089,12.06268137510434,12.04698312300607,11.439343508292259,0.0011839615494392039,8.3,4.536410130235137,4.61015772749913,4.541466871520306,4.370655983142668,4.6470051682801445,4.639320891736707,4.379523504455763,4.6982606090541035,1.649233333333333,0.5,1.5986,4.372193446959188,13.155345241357063,-0.8519521774997575,7.67629719590555,0.6237028040944503,4.0171857081946705,2.5317807984290397,0.2817807984290397,0.2182192015709603,1.0986,8.087847872093246,1.0016765171956592,10.341309537343069,0.015698252098269805,1.4615585139582166,-4.556170655662228,0.8003124370562688,-0.30031243705626876,-0.5820932354853084,-1.149233333333333,-0.1349999999999998,4.379877723502625,0.14026730910750018,0.6040271576839842,-0.5106668406608351,5.985087071907677,4.326418412314465,-0.049366427179968475,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2011-10-01,13.249975284392757,13.148689776589471,10.906469610188987,12.740385277388619,9.502338118495565,11.679049886861613,11.427269532586738,-5180,3,13.243486606177244,12.074978280939069,12.052793252688813,11.369216744302053,-0.009118819271339446,8.4,4.539088601323922,4.60816569496789,4.550967399973775,4.376863327717001,4.655130985823078,4.643902041569477,4.370712874773608,4.7844919548029345,1.5375666666666665,0.5,1.2468,4.385806980155226,13.15851682878334,-0.9827052193867903,7.661862016287023,0.7381379837129776,3.947408796636509,2.531780798428951,0.2817807984289509,0.21821920157104913,0.7467999999999999,5.455898425043415,0.9965584200467748,17.420011869478813,0.02218502825025581,0.6486776151986007,1.4615585139582166,0.7037551040078883,-0.20375510400788832,-0.4855359024368392,-1.0375666666666665,0.11166666666666658,4.3970359244088275,1.7158200906202126,0.8429594847308016,-0.4697935710678549,3.654328807725979,11.630124302532924,-0.38074112089016565,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2012-01-01,13.259366735774229,13.158328797836937,10.91439731633602,12.741711850179334,9.488729397516371,11.707439062529545,11.442578105149408,-5535,-2133,13.246425326031062,12.10652299184244,12.063932878369052,11.356727691275344,-0.009652677985964815,8.2,4.539029261809438,4.605170185988092,4.554427617112877,4.379523504455763,4.6589940283795315,4.650034188014887,4.363098624788363,4.780190872903543,1.4242333333333332,0.5,1.0583,4.396581447620397,13.162013638573145,-0.36848407362082347,7.626702346704914,0.5732976532950851,3.060737142657377,1.5113637810048708,-0.7386362189951292,1.2386362189951292,0.5583,2.1893984634736796,0.9923843506071846,12.861737782209381,0.0425901134733877,2.040508522313189,0.6486776151986007,0.6213178401137549,-0.1213178401137549,0.6173183788813743,-0.9242333333333332,0.11333333333333329,4.4055412879850415,0.8505363576214009,0.8087500753448367,-0.5376658882910289,0.7035244874995128,7.313871890054796,-0.5443931297935772,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2012-04-01,13.258836439074761,13.157680326931715,10.915179369173536,12.751317087166617,9.5253700659462,11.67876188550432,11.412685152006974,8076,672,13.268048611961381,12.051901132152565,12.080180570302911,11.504994094643948,0.014091486480827482,8,4.531290043515968,4.607168188650764,4.562579266728,4.380775852772229,4.666327743805002,4.658616573763254,4.3528552573736015,4.766083205392865,1.4092333333333333,0.5,0.9032,4.420701525816504,13.165824716722424,-0.8144389790708858,7.571179845898228,0.4288201541017722,2.5014515474182986,1.511363781004782,-0.738636218995218,1.238636218995218,0.4032,-1.1516442061559218,0.9846526013921802,10.596786459845209,-0.028279438150345726,-7.086955162373343,2.040508522313189,0.5517791078446378,-0.051779107844637795,0.6868571111505802,-0.9092333333333333,0.014999999999999902,4.428412695858253,2.287140787321107,0.00562756381442789,-0.11868952572173866,-2.3171635509478428,5.313767795550878,-0.671990960666704,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2012-07-01,13.269145835577616,13.168097447901603,10.924714710154692,12.765388388456595,9.53755560876329,11.687584405428838,11.407053707539484,8158,66,13.267711427517433,12.079147951956507,12.073158205408454,11.49453743665695,0.014088569055230022,7.8,4.531443684953113,4.6061696863211745,4.5653060658929485,4.385769620952716,4.669107453725499,4.658772588772323,4.3489867805956814,4.766083205392865,1.2375,0.5,0.661,4.43177824127129,13.169936806201656,-0.18393583000523955,7.496014483639272,0.30398551636072746,2.2102285445354752,1.511363781004782,-0.738636218995218,1.238636218995218,0.16100000000000003,-3.053672386008177,0.9813186815385738,6.782259633876109,0.005989746548053176,3.4269184698398902,-7.086955162373343,0.49384154602124763,0.006158453978752365,0.7447946729739704,-0.7375,0.1717333333333333,4.442113106224466,1.3700410366213056,-0.011204215837020467,-0.015634648147214332,-3.9044632812197833,1.788150016940021,-0.8854628745799318,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2012-10-01,13.267701050808302,13.166963824573234,10.920618599336354,12.781989137861805,9.474472303967703,11.69879903920772,11.45487253352161,-6154,-214,13.268910940942323,12.04986902653126,12.053498222756783,11.385001180236953,-0.010643099884990877,7.8,4.527059845971855,4.597138014290827,4.577315830351805,4.39197696552705,4.6791196209116555,4.663592349526197,4.351567427189173,4.795164414693706,1.2375,0.5,0.7892,4.426364042880418,13.174331559737706,-0.7367735164471364,7.4021942422967095,0.3978057577032901,2.3988635088577404,1.5113637810048708,-0.7386362189951292,1.2386362189951292,0.2892,-1.914544758443526,0.9831020189558174,1.0672459890771258,-0.003629196225523046,-0.9618942773576222,3.4269184698398902,0.44617543152187616,0.053824568478123835,0.792460787473253,-0.7375,0,4.4418913142658765,-0.02217919585891792,-0.4868528126756688,-0.7358620467774919,-2.4650703298982557,-3.6159775994459356,-0.7283171382532231,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2013-01-01,13.270350530234875,13.169016020607433,10.928237992605782,12.773801150490428,9.455558477608703,11.686164231155798,11.43826657185665,-736,754,13.266732083634112,12.076419437303302,12.063644652397896,11.438460506027381,-0.001269514910763106,7.8,4.5279707415684305,4.589040804058207,4.581812848184669,4.400603020246817,4.6832334422772774,4.667606406716421,4.373238128640803,4.839800781289432,1.2375,0.5,0.9567,4.3860547608693174,13.178989480458496,-0.9973459851063144,7.290897095186889,0.5091029048131107,2.4239413897745976,2.1079515791053716,-0.14204842089462844,0.6420484208946284,0.4567,1.0139503852439447,0.9970778677131759,5.960990838588831,0.012774784905406733,1.640398113092978,-0.9618942773576222,0.4074548902585624,0.09254510974143759,0.23459353063606603,-0.7375,0,4.401681796430174,-4.020951783570226,-0.4401632586070563,-1.3862931204693814,0.7428303570518324,1.6074278273298603,-0.5321086041099311,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2013-04-01,13.276979663106061,13.175866228921635,10.932946242515648,12.78074029793914,9.45634070543332,11.68972346162082,11.465519342572959,1467,3619,13.286108454875343,12.081886025622298,12.109776479801445,11.5174750996688,0.002513686483152132,7.7,4.531895983400817,4.593097604753822,4.589020478648396,4.401829261970061,4.6897125783274145,4.673241760605564,4.364371699435161,4.839800781289432,1.1675,0.5,0.9316,4.3884820038712284,13.183886466657478,-0.8020237735843023,7.163549644224691,0.5364503557753086,2.3384834522412135,2.1053409197832273,-0.14465908021677265,0.6446590802167727,0.4316,1.1516442061559218,0.9945060035759975,7.371757589656713,-0.02789045417914693,-4.066523908455366,1.640398113092978,0.3763876884986329,0.12361231150136709,0.26827139171813974,-0.6675,0.07000000000000006,4.404952821593079,0.32710251629044507,-0.1009366363549191,-0.8481975910982695,1.1342139550176156,3.3656872583087747,-0.5287369263620004,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2013-07-01,13.284611470229162,13.182455151400223,10.949314205759316,12.791498191851014,9.452972775874239,11.689254100027775,11.490741203834345,-836,-1784,13.289620364558315,12.086923051558166,12.101811525315648,11.463588151141717,-0.0014215849652085785,7.6,4.5265517695943,4.589040804058207,4.59203428659495,4.409155302062135,4.692767052108971,4.674595337617606,4.365643155423357,4.841829179550825,1.1325,0.5,1.4572,4.3973191064921755,13.188992183215689,-0.653703181546614,7.0218966806405785,0.5781033193594215,2.365959838347198,2.3385681109418854,0.08856811094188544,0.41143188905811456,0.9572,1.665637482767579,0.9927965311814528,7.574597415796003,-0.014888473757482146,1.3001980421664783,-4.066523908455366,0.35173943320301143,0.14826056679698857,0.05969245585510313,-0.6325000000000001,0.03499999999999992,4.41549082098354,1.0537999390461295,-0.6990402798755365,-1.1506948923364295,1.8708609877865046,3.931904778409849,0.02543080865619364,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2013-10-01,13.29118420814443,13.189006557193268,10.956073354557526,12.794081507966814,9.416541202560081,11.708919788684826,11.486920241282714,753,3988,13.309609455481468,12.060133161374432,12.120018991595556,11.53443252125466,0.001272058301827507,7.2,4.531265184119235,4.58700621536042,4.598125429861386,4.410371107683024,4.698511281453303,4.676080587588613,4.3463994570307305,4.861890032835905,1.0625,0.5,1.6261,4.425444058152595,13.194271282365587,-0.5264725172318576,6.868018277137336,0.3319817228626634,1.939166054164776,1.8394142155973903,-0.41058578440260973,0.9105857844026097,1.1261,-0.5167970158442614,0.982138605734661,6.672561814219957,-0.05988583022112337,-4.4997356463641225,1.3001980421664783,0.3323529890273065,0.16764701097269352,0.5782327953753033,-0.5625,0.07000000000000006,4.447874752017286,3.238393103374637,-0.3031898532203023,-1.2820317635095155,-0.12598491397435296,3.405081241713711,0.2236579751892516,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
